,scale,scale_ratio,scale_ratio_log2,rate_overlap_wt,med_exp,med_exp_overlap_wt,med_model,med_ratio,lifespan_ratio_log2,shape_med,shape_med_overlap_wt,shape_exp,shape_eta,inverse_eta,shape_ratio_log2
fruR,24.138846232142228,1.76037947483615,0.815886455824461,-1.0,71.74174055555557,1.0,76.88124297538124,1.1239947803418309,0.06763434977758419,3.1822837601533087,-1.0,2.9720451369389567,3.119384777615667,31.20903031150178,-0.6472511199030246
ldcC,21.299781334567417,1.5533343026951716,0.6353683544758332,-1.0,103.36846055555556,1.0,103.97604023461105,1.520117547289635,0.5945457595652659,4.886569971848547,0.0,4.8530291899193765,4.739958776716456,163.64415466887567,-0.031185466112993863
tyrB,19.073385025452957,1.390969360819976,0.47609064167748616,-1.0,112.51968986111112,1.0,112.93510804931651,1.65109807089644,0.7169271783928255,5.9249745502224505,0.0,5.899303648039213,5.66008572643059,412.8607428053171,0.2473351734215987
yehA,13.66153364206147,0.9962979666461991,-0.0053508157323282225,0.0,94.87591833333335,1.0,95.2,1.391812865497076,0.4708635471330274,6.992329400086767,0.0,6.944748724347244,7.432759268375934,2437.3836317617056,0.48231606415437384
fruB,27.40012106846604,1.9982152532512545,0.9987120025853607,-1.0,78.56044055555554,1.0,78.80673262207561,1.1521452137730352,0.19862462234601855,2.895204618342269,0.0,2.8671566946457165,2.8648617631598823,23.87173736063687,-0.7943894403300744
phnH,27.404893519081643,1.9985632949110583,0.9989632639308871,-1.0,119.07036444444444,1.0,117.57373694515954,1.7189142828239696,0.7985640810386029,4.384600467828129,0.0,4.344857766425453,4.257310698922414,100.44015452070182,-0.21746566025982272
ybaJ,3.8266135991682093,0.27906437504601406,-1.8413301310884473,1.0,95.7106925,1.0,95.60000000000001,1.3976608187134503,0.4835017093505972,25.011592330029192,1.0,25.01185186839994,23.645930619324293,26820799919.829445,2.3243444241832982
ybdK,19.303024682190124,1.4077163475831729,0.49335666269589035,-1.0,99.84213583333334,1.0,100.03680620102745,1.4625264064477697,0.544470399058536,5.184895045569517,0.0,5.172357051662083,4.8931709021675704,190.9779476076013,0.055106010620541754
ytfF,12.473395383565448,0.9096503206315807,-0.13661603050152246,0.0,128.0802473611111,1.0,127.5,1.8640350877192982,0.9037976963769441,10.23517817534867,1.0,10.268274469184677,10.31460873083123,43524.90167266794,1.0350450473618449
ytfL,23.4296109544574,1.7086569022799019,0.7728627334257275,-1.0,130.11638208333332,1.0,131.29793432163916,1.919560443298818,0.9265523107073368,5.590156560295913,0.0,5.553501606845041,4.675331192154432,153.31244292567652,0.1679132551907812
cbpM,11.253815516751791,0.8207097248460448,-0.2850560465442547,0.0,96.63996305555555,1.0,96.60718466495923,1.4123857407157783,0.49744150538211174,8.593145195426946,1.0,8.587306492780408,8.323485702934745,5941.7313669820305,0.7831902075444948
uxuR3,11.490518547537498,0.8379718239960791,-0.25502635939294965,0.0,133.59014333333334,1.0,128.20000000000002,1.8742690058479534,0.9645632626647695,11.39474292059519,0.0,11.626119637739297,11.001589386289913,86516.08518740992,1.1613543911257929
caiT,6.5673967359058345,0.4789421294544017,-1.0620767491408618,1.0,109.33579708333333,1.0,109.7,1.6038011695906431,0.675515521010574,16.731823327831776,1.0,16.64827046089104,16.344635700229542,18095042.090873383,1.7435720446581566
yobH,13.132513902864178,0.9577180162330745,-0.06232715340021404,0.0,100.61363833333334,1.0,100.5,1.4692982456140349,0.555575575062814,7.791234503722672,1.0,7.661414948998432,7.9628191798807935,4142.206391489495,0.6174544245806071
lysC%202,7.75721568352683,0.5657123434911505,-0.821859444854605,1.0,91.37530819444444,1.0,92.0,1.3450292397660817,0.4166259693013898,11.879008320216872,1.0,11.77939507193134,10.896792418318977,77908.22584346995,1.2494969809130825
yhbW,11.28477976492887,0.8229678620585883,-0.2810920022161579,0.0,98.31000527777778,1.0,98.4,1.4385964912280702,0.5221598532991891,8.743486516005152,1.0,8.711734506623527,8.441846874517848,6688.494700079771,0.8057539926694999
caiC,7.673177167746833,0.5595836463342081,-0.8375742941025112,1.0,107.35258208333333,1.0,107.4,1.5701754385964912,0.6491065889731948,14.02156120875219,1.0,13.990629922449264,13.222931015176847,797663.5150014271,1.488500057202026
caiB,13.667281954222796,0.9967171751968661,-0.004743906037196256,0.0,114.0353751388889,1.0,114.2,1.6695906432748537,0.7362311322315583,8.367359023585387,1.0,8.343676198445241,8.278173197389485,5678.441469674081,0.744238326514141
yhbS,12.424573325543468,0.9060898626032798,-0.14227395642260615,0.0,116.80162,1.0,114.4,1.672514619883041,0.7708099811953129,9.241514886725266,1.0,9.400855622129859,9.222156562020393,14596.990442664639,0.8842927783150977
dcp,16.563923803664608,1.2079612756261124,0.2725742060225542,0.0,101.84137944444444,1.0,102.781100245531,1.5026476644083477,0.573073562964074,6.207672873600709,0.0,6.14838492688025,6.086304453680466,633.0446703547352,0.3149325647753979
yicM,6.612842038227163,0.48225633000337675,-1.0521279199524423,1.0,123.79777736111112,1.0,122.30000000000001,1.7880116959064327,0.8547351100792148,18.802827035385835,1.0,18.72081272249776,16.929967583042643,32491220.073625382,1.890484093593931
recF,18.6573547606306,1.3606294211202594,0.4442741901988092,0.0,103.86298027777778,1.0,105.07426313440902,1.5361734376375586,0.6014312254215929,5.643671776304251,0.0,5.566865271648365,5.301415582065312,287.9916554348852,0.1750669187599965
ygjP,10.286383301611947,0.7501575618118503,-0.4147344462513321,0.0,108.51545319444443,1.0,108.60000000000001,1.587719298245614,0.6646502021028935,10.569054474129388,1.0,10.549427336373835,10.735312484620504,66290.6169650504,1.081690319169796
glf,13.108458111037523,0.9559636936869461,-0.0649722674056342,0.0,115.66556986111111,1.0,114.95528620161828,1.6806328392049454,0.7567091788403955,8.781819610689455,1.0,8.823735704180105,8.19331151369054,5216.3223362767585,0.8139768468787012
mhpB,7.4258531362393985,0.5415469868968702,-0.8848415773266307,1.0,109.50341166666666,1.0,111.2,1.6257309941520466,0.6777255159819833,15.004756826356946,1.0,14.74623988081205,13.901535229811158,1572295.53367191,1.58593013516424
gltL,13.042870702873092,0.9511805849157148,-0.07220882716678688,0.0,108.50690527777778,1.0,107.97125999383991,1.5785271928923963,0.6645365544854027,8.295638936591523,1.0,8.319250244033762,7.746791341381827,3337.148709885374,0.7307879409777063
casE%202,8.468018532232193,0.6175492346781797,-0.6953739334216527,0.0,89.25756847222223,1.0,89.0,1.3011695906432748,0.3827961079078065,10.667181436558394,0.0,10.540549496021674,11.500370093688552,142468.0278958199,1.0751829443895151
fixC,7.6119302877755635,0.5551170803118598,-0.8491360110436496,1.0,119.98402180555556,1.0,120.7,1.7646198830409356,0.8095919929947999,15.878747750472634,1.0,15.762627516208969,15.544787791343579,8131862.414085275,1.6684934569127732
gltD,20.969050227730254,1.5292149953112615,0.6127912522608235,-1.0,116.07868291666668,1.0,116.19480199758053,1.6987544151693057,0.7618527522472267,5.544464344247361,0.0,5.535714858613858,5.321504756372611,293.8649498448257,0.1516860483916425
ybbP,5.332973139123233,0.3889190213848882,-1.3624582985658316,1.0,112.18055375,1.0,111.60000000000001,1.631578947368421,0.7125723067706853,21.008970778776124,1.0,21.03527447513884,19.45168314961531,404513661.0724993,2.068727095509121
zapE,18.626476448491808,1.3583775509859557,0.4418845217267538,-1.0,94.40604041666667,1.0,93.13429474192029,1.3616124962269047,0.46370077327794607,4.998768982455317,0.0,5.068378910940548,4.8792552233262665,188.31882837721076,0.003431660834155616
yggE,22.96920435486697,1.675080718886394,0.7442306179174227,-1.0,98.73269708333333,1.0,98.75164967596874,1.4437375683621159,0.5283495401011781,4.301473209211829,0.0,4.298481373492276,4.125932085075883,87.89691988073852,-0.21442209399620268
yggF,9.28891012564403,0.6774145943648218,-0.5618890259901277,1.0,104.14258027777777,1.0,104.9,1.533625730994152,0.6053097542003845,11.309721249672595,1.0,11.211496167916387,11.492413785415918,141338.99429396662,1.1788354736814972
citT,5.8117723137691515,0.42383652454594806,-1.2384201760994729,1.0,103.92515777777777,1.0,104.10000000000001,1.5219298245614035,0.6022946353777308,17.924035906142123,1.0,17.881835723598474,17.017641845834255,35468471.240145735,1.8443220145129922
yphG,10.273540814827431,0.7492209946733922,-0.41653676753437247,0.0,113.336425,1.0,113.0,1.6520467836257309,0.7273612981106611,11.005722659753491,1.0,11.031875673908418,10.265058181739397,41420.7098494166,1.1407913099510245
napC,5.690076714554264,0.41496160016159556,-1.2689502567883646,1.0,124.826135,1.0,124.9,1.8260233918128654,0.86666972177815,22.02196952286189,1.0,21.937513545417698,21.858515968348076,4489597489.128965,2.137655503510424
rph,7.461387591999433,0.544138416742682,-0.8779544071114977,1.0,107.19134680555555,1.0,105.60000000000001,1.543859649122807,0.6469381437446239,14.175062306321752,1.0,14.366141080848399,13.399568686025729,951771.3352036739,1.5044960115840533
yjfF%202,9.416151504202109,0.68669395714005,-0.54226082683463,1.0,98.94117333333332,1.0,97.80000000000001,1.4298245614035088,0.5313926106182572,10.424312763764789,1.0,10.507602101472056,10.89294440203174,77609.00424401471,1.058098966900966
appB,7.510678900705557,0.5477330959290688,-0.8684550392603998,1.0,79.15849930555555,1.0,79.4,1.1608187134502923,0.20956586413951578,10.60941660927318,1.0,10.539459927932663,10.42574127173206,48641.1195172092,1.0835977215174597
appA,22.852660576807395,1.6665815026089088,0.7368918728243941,-1.0,89.31442874999999,1.0,89.26599680843384,1.3050584328718398,0.38371486386979364,3.9024139801185056,0.0,3.9082726691632144,3.847940755874166,66.21449801390426,-0.35277746915019087
intG,6.108331392331451,0.44546376016262995,-1.1666200260139943,1.0,101.80155972222222,1.0,100.60000000000001,1.4707602339181287,0.5725093625381048,16.516347613173952,1.0,16.66601780152701,15.234321579362822,5961509.3757451745,1.7231821009336237
yjfL,12.585283028978228,0.917809977997894,-0.12373260375078513,0.0,107.31011486111112,1.0,106.83208048478986,1.5618725217074538,0.6485357655132113,8.490724139920935,1.0,8.52663500805062,7.907231173538496,3918.1541981227056,0.7670093108762397
pflD,15.427445313563949,1.1250810340302229,0.17002891538303555,0.0,80.41812625,1.0,80.16112779836784,1.171946312841635,0.23234232384423892,5.197397205468756,0.0,5.212666427622703,4.724821106626925,161.16394406807507,0.05887756566449412
pflC,9.260472141185547,0.675340690597219,-0.5663126095579609,1.0,85.32751222222223,1.0,85.13322694761334,1.2446378208715398,0.31783258818547655,9.200594408504433,1.0,9.214164345112797,8.768911448776356,9276.771481212996,0.8820386008081346
aqpZ2,4.229832658348888,0.3084700288547387,-1.6967977718761877,1.0,110.54117736111112,1.0,110.60000000000001,1.6169590643274854,0.6913335808557246,26.170482933601576,1.0,26.13369990959897,25.575645156286438,184729434790.4889,2.390080927224997
ykfF,13.184203068182763,0.96148756448833,-0.05665989646627258,0.0,78.98244361111111,1.0,79.93522994950291,1.1686437127120308,0.20635360578890183,6.070947032153082,0.0,5.990687734605532,5.425035833634639,326.0771845311178,0.2814950553778725
yajQ%202,8.537946239003729,0.6226488694552162,-0.6835092817265465,1.0,107.25449805555556,1.0,107.60000000000001,1.5730994152046784,0.6477878500925703,12.623175050118288,1.0,12.562095737448779,12.104361237915876,260633.01476610842,1.3371191293972728
ykfI,13.34120242828205,0.9729370947775274,-0.039581564275900566,0.0,130.61243930555554,1.0,130.1,1.9020467836257307,0.9320420003718933,9.774538790810027,1.0,9.790154973487988,9.700811318675381,23558.99556017545,0.9671342961077978
yjhG,21.94003208435868,1.600026023908434,0.6780953702740848,0.0,75.9936598611111,1.0,73.9,1.0804093567251463,0.15070066200657234,3.2527732590305876,-1.0,3.463698665932577,3.3741308953288542,40.68240720663557,-0.5665173310138316
rsd,13.711943827931211,0.9999742424579902,-3.7160756710017404e-05,0.0,132.98746694444446,1.0,134.0,1.95906432748538,0.9580399862503544,9.784458652759438,1.0,9.698658965736803,9.162632336818598,13753.386524511356,0.9702019312159469
treC,15.611473050716045,1.1385016693069714,0.18713640680095073,0.0,90.00822625,1.0,89.14539997207214,1.3032953212291247,0.39487846399662774,5.712964461653216,0.0,5.7655178315073625,4.874933518047185,187.50050455055091,0.19502762276707172
uxaB2,7.941755151883436,0.5791702979131632,-0.787940477535561,1.0,103.28752444444444,1.0,103.0,1.5058479532163742,0.5934157063311534,12.97706647228937,1.0,13.005629419329198,12.879749546894221,565949.3798659567,1.3785165847202436
agaR,13.739412726235063,1.0019774734453135,0.0028500740879576648,0.0,79.78767388888889,1.0,79.60518776722463,1.1638185346085472,0.22098748913361174,5.794899248434827,0.0,5.807211376403035,5.494806222328956,349.744409535625,0.21601605320509143
yicH,14.235018578743317,1.038120641265923,0.053974110788745935,0.0,121.14035000000001,1.0,120.4,1.7602339181286548,0.8234291818927668,8.504551417750534,1.0,8.510024017874827,8.67662676446445,8458.85537670182,0.7617930510850581
agaV,16.376075203340324,1.1942619953370968,0.256119367515842,0.0,89.35841763888888,1.0,89.99951629228386,1.3157824019339743,0.3844252410134848,5.499531020296656,0.0,5.456644313691349,4.900830805492696,192.45753062505605,0.13980155498642344
yhdX,7.5197350950818524,0.548393539205721,-0.866716520507592,1.0,117.84587111111111,1.0,116.9,1.70906432748538,0.7836509098423536,15.575960480282543,1.0,15.671545555931363,15.361068919774066,6767089.405846423,1.6399232201533505
yihS,5.739600237114014,0.41857321406382436,-1.2564481033456727,1.0,90.5944761111111,1.0,88.80000000000001,1.2982456140350878,0.4042446886097592,15.512603620876959,1.0,15.784109061341844,15.719851463187965,9687667.422808766,1.6330114548098806
tdcE,18.78355276259021,1.369832693318051,0.4539996981055373,0.0,123.45512972222222,1.0,123.30000000000001,1.8026315789473684,0.8507364807269029,6.569841030063259,0.0,6.572512201637302,6.535170464121203,992.5038073768118,0.3961048714114039
hycA,18.45134244072338,1.3456055108620655,0.4282555192053177,-1.0,99.39076,1.0,100.94527807831898,1.475808159039751,0.5379333381202505,5.4617956401429195,0.0,5.386641124855922,5.438150056631578,330.40064068865956,0.13324967780965175
yiaW,4.188930523441319,0.3054871489740761,-1.7108164038820866,1.0,95.63417236111111,1.0,95.7,1.3991228070175439,0.4823478217783515,22.858188484198294,1.0,22.830212109258156,21.40097354362824,2841183318.267629,2.1953390034822142
yjgB,5.484391696496507,0.399961559124504,-1.3220667477010024,1.0,135.39623902777777,1.0,136.0,1.9883040935672514,0.9839373621075292,24.856688431391095,1.0,24.68755816880666,24.16694920091934,45159302068.48515,2.3136051689528063
flu,11.489647676673426,0.8379083137860383,-0.2551357059542578,0.0,101.35016194444444,1.0,102.2424866688921,1.494773196913627,0.5660980911802109,8.908446753900265,1.0,8.820998240895419,8.654060834197454,8270.078850028302,0.8350623057552634
yfiD2,10.204086514120442,0.7441558840948727,-0.42632322939556067,1.0,99.90973027777778,1.0,101.2,1.47953216374269,0.5454467921747801,9.926232495547346,1.0,9.79114888329518,9.954354241508026,30358.130160376528,0.9914642892039729
yiaG,17.801762452737236,1.2982334340395836,0.37654981619680433,0.0,101.78431111111111,1.0,102.78762032775751,1.5027429872479168,0.572264900722853,5.778397819153324,0.0,5.7176535964539035,5.45431794459173,335.8094532772982,0.21104847134816376
eutQ,17.294344033975243,1.2612288083440517,0.33483002881326274,0.0,123.37214027777779,1.0,123.43565219307465,1.804614798144366,0.8497663410461634,7.1416449527879955,1.0,7.133669830749846,6.8889862943620015,1414.4269549762084,0.5168608924466335
ompL2,5.761987267500375,0.42020583844096665,-1.2508318875853215,1.0,112.84539736111111,1.0,112.4,1.6432748538011694,0.7210972734859462,19.582245669512673,1.0,19.584457952137218,19.445279928664153,401931745.82236964,1.9674056929203496
yqjE,10.80066044898134,0.7876623756666599,-0.3443507308524257,0.0,106.15820611111111,1.0,107.7,1.5745614035087718,0.6329655941254584,9.956414722476918,1.0,9.828862467491364,10.095263411688004,34952.14282090487,0.9993007505107352
crcA,19.185649613809545,1.3991565075954802,0.4845573492810565,-1.0,79.25643875,1.0,79.61470150342794,1.1639576243191219,0.21134974602015516,4.152448530104688,0.0,4.131027113773223,3.768791041872461,61.06589340613393,-0.2655188136272172
ydcP,23.47672486255598,1.712092789645787,0.7757608930557557,-1.0,109.9213026388889,1.0,107.64869940164614,1.5738113947609083,0.6832207033775537,4.58550196214671,0.0,4.682139577919024,4.495655875857926,127.8616379602795,-0.12149823413327071
xdhB,10.621687933026495,0.7746104037282838,-0.36845721667317294,0.0,90.0591775,1.0,90.2,1.3187134502923976,0.3956949040200083,8.505801157152565,1.0,8.478800927673174,8.216598282472097,5339.252997943908,0.7675883250426558
yagH,9.262979532669311,0.6755235477421276,-0.5659220342650857,1.0,109.72848777777779,1.0,115.4,1.6871345029239766,0.6806878248816639,12.487331842820037,1.0,11.845917114550435,11.131547713574783,98523.06784316167,1.3204970280246702
yidH,6.4200226468130115,0.4681945436308411,-1.0948199735997524,1.0,106.07850763888888,1.0,105.10000000000001,1.536549707602339,0.6318820813437682,16.39349738376837,1.0,16.52307374516003,15.219417072382926,5873314.876558311,1.714514412676033
yjfC,11.718907645045048,0.8546276109240097,-0.22663216717366838,0.0,105.9418538888889,1.0,105.93409636133119,1.548744098849871,0.6300223569916046,9.041446681473296,1.0,9.040249919000164,8.302174941999827,5816.417811507667,0.8577309524765937
fkpA,17.41919288573802,1.2703336907392757,0.345207513328459,0.0,75.13658902777777,1.0,74.90216795847371,1.095060935065405,0.13433722575307303,4.299531630511089,0.0,4.313436880838258,4.022579147829701,79.12454118337025,-0.21419636197623973
ygcQ%202,5.969405609896231,0.43533228604110114,-1.199811074568345,1.0,111.22137236111112,1.0,110.2,1.611111111111111,0.700183740920497,18.516363366216837,1.0,18.631900666412335,18.249213487097038,121536646.89581703,1.8878670682536047
eptA,16.025688813162173,1.1687092823532332,0.2249161026085257,0.0,100.63113444444444,1.0,99.52508137924079,1.455045049404105,0.5558264293081195,6.222207180133348,0.0,6.279364064638168,5.661582765680393,413.48143579806634,0.3161477182540886
cynX,25.06630513972528,1.82801649480644,0.8702790883763365,-1.0,82.05578833333334,1.0,80.75692199270671,1.1806567542793378,0.261426709358123,3.2224593531805987,-1.0,3.27354940729939,3.0774196120906194,29.867148326029408,-0.6306894893273216
fabR%202,6.512802497554586,0.47496072223577995,-1.0741198828724852,1.0,106.0630573611111,1.0,104.0,1.5204678362573099,0.6316719382803873,16.153283886571117,1.0,16.285317634142206,15.406961503649041,7084885.149494654,1.6786351810150417
ascG2,7.835625555790223,0.57143055920161,-0.8073499035032988,1.0,108.88130527777778,1.0,106.9,1.5628654970760234,0.6695059643350713,13.733750645294172,1.0,13.895674889328872,13.899597601529868,1569251.9561970446,1.4515435263378917
ygfO,16.02193323420275,1.1684353983385327,0.2245779711142624,0.0,115.98870555555555,1.0,116.21984071508044,1.6991204782906495,0.7607340263458706,7.255978909800142,1.0,7.239370172130614,6.996142038758751,1574.572574775088,0.5402101811548272
paaC,5.4910167377250065,0.4004447051078055,-1.320325051190266,1.0,110.25839194444444,1.0,108.0,1.5789473684210524,0.6876381629470099,19.763552317404674,1.0,20.079777063314108,18.35746652540886,135431892.7431469,1.9792881333551988
yhbP,11.807013875859965,0.8610529553186905,-0.2158261278502136,0.0,93.02109861111111,1.0,92.51332633416764,1.352534010733445,0.4423795809330878,7.8364753238652645,1.0,7.878461022333296,7.520076467767531,2659.9088925095884,0.6514910002753567
idnD,9.658416168405912,0.7043616508749132,-0.505611731429028,1.0,83.23629013888888,1.0,83.9,1.226608187134503,0.2820342674936422,8.720381969711651,1.0,8.618006170739145,8.404154560810069,6441.028564162354,0.8002862169829537
nsrR,13.572197077535117,0.9897828974075062,-0.014815980989727747,0.0,124.16579597222223,1.0,124.30000000000001,1.817251461988304,0.8590175053351667,9.17579000886909,1.0,9.148540598319423,9.192243859400621,14166.778334845125,0.8765740471563148
sgcQ,5.94056730408127,0.4332291879411551,-1.2067976500034214,1.0,111.20706722222222,1.0,111.0,1.6228070175438596,0.6999981715481508,18.738639885479216,1.0,18.719940626852438,17.898481338724793,85582744.89382374,1.9052890963549918
