,beta,s,rate,lambda,q=0.1,q=0.25,q=0.5,q=0.75,q=0.9
0,1364.714601965679,0.8022998611264183,0.06899353047865409,0,76.24184397471338,92.46387361586959,109.22587351182085,126.84032357510945,145.38108587340338
1,2260.519550694757,0.7682478258908861,0.07597771318306556,0,76.45644749128192,91.27854964348037,106.68385479003416,123.03779763255233,140.42732613838567
2,2822.669219883795,0.5808574058725644,0.08252718127813503,0,76.72823727524117,90.89341049858412,106.36051012020124,124.02780835216062,144.07849331390008
3,4560.174556741495,0.3892806273990729,0.09501004984222987,0,76.3844088499443,89.62241154364614,105.47488326480396,125.85484853031434,150.9039222894684
4,2391.6579620398434,0.5644260615178216,0.08074572028062015,0,76.76123992907348,91.29973910574216,107.26814546272902,125.65649393245255,146.6604646105512
5,1064.567042162214,0.7467754608238361,0.06914428338703751,0,73.60695160947442,89.91638090534273,106.96692494240168,125.20176218162669,144.72420967699475
6,1834.6194430250155,0.6698202593632203,0.0754877927450253,0,76.1427046250165,91.31111208888503,107.4447398573618,125.177650272017,144.65329233370673
7,2254.9537274363283,0.7422183280606767,0.07458610024739444,0,78.34366984532551,93.50380497621269,109.34735044676724,126.30971082175981,144.49368088101477
8,2102.614109378251,0.5423562000534591,0.08069141789306822,0,75.76173026793775,90.39945294801431,106.61118884881728,125.4934988482351,147.25275417368277
9,5575.37929582305,0.5229432008797954,0.08996078015871778,0,79.2263333655696,92.44452776254656,107.18945608639848,124.54178702218879,144.6956090528733
10,5886.031401897073,0.5014110668319652,0.09093293466902573,0,79.48636373709854,92.65660713272726,107.48362398009569,125.14798941750516,145.8477866293855
11,3816.474435847919,0.6972306961770338,0.08116279231911641,0,79.29084784399869,93.33983554062739,108.16877704471119,124.29526871722341,141.83936239979835
12,1736.313239352886,0.7508969118740116,0.07208619827920368,0,77.27459300264533,92.93050903931992,109.26744106266523,126.7098138071048,145.35774628710323
13,3557.8995374341966,0.5698707169821539,0.08483540715483162,0,77.61091352901059,91.43359106565337,106.58214231409178,123.97770763459775,143.8046447630035
14,3094.3558659379064,0.5398019816526212,0.08368038927755564,0,77.72666474366463,91.85813035955776,107.520046439235,125.78501769963968,146.85409082921586
15,3057.9269037583886,0.5545217696898488,0.08332424748625916,0,77.56254795250432,91.69370663502436,107.26807355717642,125.2918782695091,145.9602232109032
16,1643.8391799852031,0.7298517058139402,0.0725634993427417,0,76.43365417403452,92.03815262520538,108.39791416348469,125.98899423750478,144.92277728078798
17,1180.6153895857374,0.8419630992722775,0.06768030068863849,0,74.83710184718045,91.27749012904795,108.15062735159749,125.68513394331346,143.93436071367475
18,1963.737103002764,0.6759980651470793,0.07623637263386221,0,76.15470717352186,91.15790296199816,107.08872308906072,124.55625220750899,143.6990370749576
19,1522.0645546768637,0.693760271885495,0.07375135559569759,0,74.90001394186798,90.34844009216425,106.68457789275327,124.47863627698304,143.8614872899529
20,3209.0144775002436,0.5606812333991771,0.08217279230080536,0,79.08809144240433,93.3931946879764,109.12315999903589,127.2698681819752,148.02818959567927
21,3229.1658038863225,0.6161223567519976,0.08164971331873172,0,78.41180849324567,92.60827597483618,107.93207541018506,125.15258219358545,144.43527321258534
22,2682.5490799162585,0.6232066090671933,0.07856808883386418,0,78.97323349578843,93.69970602806674,109.56363825696087,127.33656979001412,147.18573820813805
23,2724.0938368362117,0.8048274546837215,0.07546344233169468,0,78.78572004694608,93.63492761924385,108.95486690031957,125.03631867028055,141.94907007289177
24,2594.4266394942583,0.6579486894388804,0.0783324051896731,0,78.03583225726713,92.69632390447286,108.33338937368933,125.59951798661307,144.6413050848791
25,4669.363042474916,0.7119061733236572,0.08255099384041753,0,80.12590205650113,93.9051463610702,108.39628764912743,124.0711106222976,141.0400970427879
26,3891.4157259749213,0.5658820672556416,0.08598537626339822,0,77.70302136850198,91.35647621613484,106.34008589626218,123.58009424855119,143.26052580349287
27,2686.456189453949,0.7277989996110396,0.07601664165886377,0,79.44292167105945,94.35719245798467,109.99085489618633,126.80967789358598,144.92319045326212
28,2186.424105030886,0.7717180206944438,0.07328867199987377,0,78.74277188703579,94.09974706695867,110.05035878318343,126.96486972839554,144.93140404749656
29,1457.8312552532234,0.8456592833141955,0.06829090266606991,0,77.17096219149805,93.46847700933453,110.17624875002308,127.51863290791631,145.54846670607586
30,1751.3469282471247,0.6509360954834301,0.07490769091521575,0,76.5259592311907,91.86924047667709,108.27329241562379,126.44037628876747,146.5267415118494
31,2630.805946417061,0.6389509567895008,0.07938913155490522,0,77.57112927580968,92.09440579628773,107.6674739012798,124.99759773305719,144.24080152418662
32,2851.573388154136,0.49745497205825506,0.08537568750025218,0,76.28357360980903,90.32401763679746,106.16370949267728,125.08037242426897,147.2848481529697
33,3963.016016424457,0.4711776483063921,0.08918253260380546,0,77.38968289549881,90.96451386184214,106.46692317227124,125.27983324153178,147.60806943466685
34,2220.8647418460755,0.578607328652524,0.079406774481088,0,76.78306578846063,91.50932632642049,107.60467890292205,126.01071405190162,146.91843328416485
35,2251.2850396623226,0.7450638252651746,0.07611768129468596,0,76.69221127631812,91.5404601427771,107.04849816942061,123.63591754818643,141.40187738129586
36,2488.2489858673193,0.6203401086465162,0.07931954000629686,0,77.34218376422653,91.9372821295673,107.67432526027957,125.3275489877192,145.06411242011387
37,2002.3363240262493,0.785037470348718,0.07333842096179133,0,77.24536693443754,92.55911814797341,108.42450072175151,125.17985928833585,142.90580229453198
38,1726.870129660287,0.7266031208327471,0.07347922745224147,0,76.21413280381086,91.63432763600912,107.81146212321005,125.22520817880769,143.98772983801288
39,2135.9006413810253,0.6142903176310504,0.07809657199882161,0,76.73891895848115,91.58014363851377,107.61454082430774,125.65024389466035,145.86021961753187
40,4077.6809157074963,0.5011317916088399,0.08731425778161137,0,78.58755194244733,92.30236884902412,107.74645048970878,126.14972605452782,147.7181405406758
41,3298.210829994204,0.5468843134468524,0.08298474330366797,0,78.97338537839943,93.19441382607451,108.91211042140066,127.17359502049807,148.17853264238138
42,5515.794358038404,0.5157775780440222,0.09073992130020077,0,78.59559983714502,91.73035318455409,106.42609884738455,123.79008779287186,144.01700901219624
43,3304.957709234784,0.66106548876202,0.08055148779005789,0,78.82178143482095,93.0734508893698,108.25862428877204,125.00380327951595,143.45034249997423
44,1786.963780302943,0.770914322263914,0.07390546320573489,0,75.38022952559201,90.60451908707462,106.4243953974742,123.20607711775791,141.03642341499688
45,1369.0350358021142,0.628490857343357,0.07225166224579053,0,76.46762497941953,92.4440409081613,109.64120727722357,128.8687384385621,150.3021649594256
46,2536.7749195430083,0.7253293511825701,0.07687097782574553,0,77.86342593330073,92.61682315216294,108.09141752695115,124.75365227961906,142.71303526359696
47,1779.2610056426402,0.8432606499096161,0.06954831278115205,0,78.6705196695762,94.68722283279875,111.10763005846562,128.16073728851993,145.9009176077696
48,2109.4539330526036,0.8503253615829683,0.07123387618278125,0,79.06537762498662,94.69543316462351,110.69587847367123,127.27957626984565,144.4972730474057
49,2604.9566491360542,0.5749358216636103,0.0800312839865517,0,78.25983017898835,92.88813397308458,108.89452132126182,127.23071087278602,148.088687492798
50,2473.9175290979865,0.642020160485507,0.07739737936942762,0,78.70765487470482,93.59368172342906,109.54259821379452,127.2685181660379,146.92941298826406
51,2313.5003009007105,0.8647373204393255,0.07430218487067566,0,76.7992011687827,91.76028484213758,107.03722227911771,122.80985694654649,139.1210510191336
52,3263.023940897922,0.6364415796675515,0.0806032521320776,0,79.12237192692304,93.43811760086305,108.79717935289526,125.90630006286382,144.92116711643962
53,1311.2435143729647,0.8444930040790255,0.06932818858823166,0,74.51709258380238,90.5675885463263,107.02923899545246,124.12288889266763,141.90031180623137
54,3251.328577347762,0.663587363322713,0.08179993103568774,0,77.3688852598934,91.3957075163544,106.33133235420912,122.78485810465992,140.89399821171565
55,3867.9983341629204,0.5764239043145108,0.08549004179758236,0,77.84659316277258,91.54050664968709,106.51287672649885,123.65072702846679,143.1338009734415
56,844.9680711540328,0.9078806490941145,0.06380817711404665,0,72.93316236488536,90.20516911164982,107.76628827123409,125.71603849123682,144.07473365251178
57,1095.8450238511143,0.8487909392346202,0.06696211106090315,0,74.40691317233225,91.00416592514576,108.02200121853879,125.67530922278068,144.0138670127405
58,2321.63849885689,0.6956317054141061,0.07679251312634783,0,77.37619240101529,92.21990517060644,107.90048348071198,124.96552982630526,143.54148121864884
59,1553.392997856276,0.6936616818413651,0.0727787507983364,0,76.1819008025639,91.83781537081022,108.39321918784381,126.42657914696434,146.07069250672737
60,4003.5681354838257,0.5726076279644505,0.08541856205509987,0,78.39952948708212,92.11906170179023,107.13913450729697,124.36358350547978,143.9743142136797
61,1335.9017041916002,0.9782619347380176,0.06706311226977496,0,75.00200028373392,91.35074795366806,107.788896816968,124.31692006555275,140.93228648755277
62,1386.5977115109727,0.7145351825129301,0.07175047153980967,0,75.2542148264057,91.07031352009703,107.71495590551709,125.70993765471982,145.17619424547428
63,2233.3769100940967,0.6118740425158867,0.07808128441999387,0,77.37889154490497,92.23236709318861,108.29127952098061,126.37375988269855,146.65441948990627
64,3778.976200099461,0.6546977020953955,0.08214193947793351,0,79.05195679822265,93.04757725518583,107.98451834528787,124.4977316302274,142.72976125249644
65,1918.7318453765351,0.8018707441283341,0.07147041863977795,0,78.35382949280613,94.02875198095036,110.21682262000087,127.22689402496233,145.1326164451839
66,1489.238149620521,0.745555127381468,0.0730806620849046,0,74.2355603478027,89.68582356471121,105.83077129664024,123.10004438155646,141.594554097939
67,2334.314263038457,0.7686604382957795,0.0758816409339547,0,76.96778409300907,91.80857213801121,107.23139868748888,123.60159423222888,141.00612849582333
68,2502.3740606903993,0.5226285085228053,0.08235609516079782,0,76.83452308522932,91.26639415391854,107.37387280021434,126.33539605064519,148.3617721580473
69,2992.6903814138864,0.6610333074923573,0.07996309400071205,0,78.16350646782197,92.51858008761457,107.81521227648567,124.68392271240856,143.26688700162555
70,1518.8436495354317,1.0255080737341356,0.06705451995173135,0,76.1771933315923,92.46488069774,108.74138593470171,124.94759689101951,141.06673966333022
71,2721.1167813012457,0.5772294026607553,0.08145215589594357,0,77.37586670844003,91.74100668170728,107.44642689459242,125.41758059025268,145.84196875027277
72,968.9833382376164,0.8776095432161014,0.06496626688695002,0,74.27114485585432,91.30788866245891,108.70118053353586,126.61036888549796,145.07113600969268
73,3171.059807986878,0.6260119076053298,0.08091155215550036,0,78.68951520514085,92.98308415231035,108.36576143345634,125.57785544403316,144.78052072633471
74,2037.943200664763,0.5696505549936094,0.07923239685515641,0,76.08474431417814,90.87680954221314,107.09591766210782,125.7253494250982,146.9612184994802
75,3436.236948731644,0.4833229145348025,0.08712470826476593,0,77.25712495042038,91.08768449630081,106.79082153231921,125.70409023007251,148.0365266881236
76,6022.624358758,0.5221004864308377,0.09171288458127708,0,78.57287926605515,91.54246201342497,106.01473545990048,123.05404111431939,142.85110837302256
77,1733.7682389653319,0.816500545286993,0.07046309989851517,0,77.76843475141904,93.63170732820726,109.97260168762462,127.07104900634543,144.99365665716178
78,3159.169668281327,0.5877434821131222,0.08232096371228836,0,78.13007155896696,92.30732608329781,107.7504284636145,125.33200691534661,145.23218323649164
79,3707.2620322799607,0.5796867781340234,0.08332295587682273,0,79.28852756044353,93.32618161429681,108.65748938424618,126.17859664579701,146.07211475719123
80,3158.892238551295,0.5733465676727081,0.08260645054137628,0,78.18676326383407,92.36779749864675,107.89123043408729,125.68722492295441,145.94305852966406
81,1852.6705891311296,0.8052359944056565,0.07231217410968785,0,76.89749654007898,92.38146978043598,108.36310009838542,125.13988242675316,142.78271626711737
82,3376.4454701440463,0.4947177931926137,0.0871961200798171,0,76.69608376419235,90.458457732728,106.00213933511371,124.59492914056023,146.44408951999864
