,rate,beta,s,lambda,q=0.1,q=0.25,q=0.5,q=0.75,q=0.9
0,0.14799322027470288,44439092.00772583,0.432926599653479,0.0020648493784430092,51.1,107.0,122.9,135.8,150.1
1,0.1764506763901163,1970570351.859937,0.3585013393159374,0.0025669086866786997,41.1,104.80000000000001,124.80000000000001,137.4,151.5999999999999
2,0.1916952903773294,8816689987.3997,0.3024511609406499,0.0022728569488613824,46.400000000000006,109.2,125.0,137.9,153.19999999999982
3,0.18258080311957595,2468547809.9997144,0.29288177642718044,0.001849420840743046,57.0,112.2,125.80000000000001,139.5,156.19999999999965
4,0.1959218142668252,12191844332.830975,0.29138410186506863,0.0020562362680114966,51.300000000000004,111.0,124.9,137.8,153.3999999999998
5,0.15340423433856,125708500.141392,0.4475482233289738,0.0021206878316289697,49.7,108.7,124.7,137.0,150.39999999999998
6,0.1764936133995479,1458653524.278328,0.3159315653914769,0.00213693233621424,49.400000000000006,110.0,125.5,139.0,154.99999999999972
7,0.17579673244060678,1966034050.1321704,0.35607884335082013,0.0023168130506245636,45.5,108.9,126.0,138.5,152.89999999999984
8,0.17843074539439582,1993541469.1427462,0.324343178181802,0.002116721970887709,49.800000000000004,110.5,125.7,138.70000000000002,154.19999999999976
9,0.1865012442985011,5982618118.938693,0.340417239780609,0.002311197606939234,45.6,109.0,125.2,137.4,151.49999999999991
10,0.158335360967019,249620959.0954159,0.44364357926249237,0.0019586586422288997,53.800000000000004,111.0,125.7,137.5,150.69999999999996
11,0.18319376491928374,3058725125.469311,0.31534287369424524,0.0022634416818395555,46.6,108.60000000000001,124.7,137.70000000000002,153.09999999999982
12,0.17042049455219085,792029209.6872622,0.36846772265830097,0.0019161758533158667,55.0,111.5,125.5,137.9,152.29999999999987
13,0.14965606454117808,74619172.89316858,0.49662274050238636,0.0018984544368840681,55.5,109.5,124.0,135.6,148.3
14,0.16320449858575029,341806247.459686,0.41743794944453383,0.002078445957768072,50.7,109.10000000000001,124.2,136.20000000000002,149.6
15,0.20233531639340646,26543778002.60781,0.2957013329326092,0.00245410114620829,43.0,106.80000000000001,123.7,136.1,150.99999999999994
16,0.18096069459668673,2583402262.9588323,0.32542982511473445,0.002167905676989632,48.6,109.80000000000001,125.2,138.1,153.2999999999998
17,0.18659637071022617,4722753316.422127,0.30440248579187645,0.002253783021434878,46.800000000000004,109.2,125.10000000000001,138.20000000000002,153.89999999999978
18,0.15403034011412767,156462379.63580933,0.4726289724987715,0.002124331814566572,49.6,109.10000000000001,125.10000000000001,136.9,149.70000000000002
19,0.17265909319648107,902401129.9418875,0.33856623873063946,0.001981995921325948,53.2,110.80000000000001,125.30000000000001,138.3,153.5999999999998
20,0.1968958190148894,16611086993.23044,0.31504317701946105,0.002095914762593412,50.300000000000004,111.10000000000001,125.0,137.1,151.5999999999999
21,0.1593624803864534,209337696.00333664,0.3711884118125113,0.002078843584917567,50.7,109.4,125.30000000000001,138.5,153.79999999999978
