,beta,s,rate,lambda,q=0.1,q=0.25,q=0.5,q=0.75,q=0.9
0,8237.581353576861,1.432260126190782,0.08845161769670878,0,72.86963062885037,84.94999457992684,96.57943146847113,107.47802575148731,117.58475738522253
1,8047.04939434097,1.4468414071665572,0.08701777156059168,0,73.68133801936212,85.95264228744017,97.75532005002121,108.79880451131761,119.02004515086998
2,10022.000837319501,1.0855879079641546,0.0945048798247588,0,73.32898523584389,84.86620764598783,96.29337828947952,107.53556124345876,118.57455707412393
3,6414.940278772297,1.4993176690513226,0.08538986402571253,0,72.00489768545597,84.47938780602787,96.4420192031679,107.57472502661126,117.80951144290887
4,7312.447502284034,1.429486877248581,0.08742628958145893,0,72.38687178031557,84.60890810664623,96.37773405229288,107.41062011778746,117.64580056979595
5,6842.854897730836,1.5791717865276684,0.08446573393697324,0,72.9213245999536,85.49455476624036,97.49861534711539,108.5840934077332,118.67832212280103
6,7884.42025185733,1.3287128106848116,0.0885767977810359,0,73.15133811437016,85.2736506015278,97.02600837415092,108.17456451320803,118.66656048638892
7,8027.093665129472,1.3558587626334275,0.08875839711356952,0,72.9668577131523,85.04811059716681,96.7378256312309,107.78986627927999,118.14919751804558
8,11377.653362264908,1.1737534554118632,0.09466260087944094,0,73.68258840994933,85.1304152138744,96.36914830494979,107.26383504973745,117.7826333057807
9,7476.96845766983,1.4423337852282598,0.08716881004921165,0,72.74921853722866,85.00072035321622,96.78823426613948,107.82308932392246,118.04250495641843
10,10005.077873566892,1.249897359967164,0.09253117320806759,0,73.28339777835872,84.93961270109253,96.30777770491913,107.20467818690513,117.58802715918043
11,10391.171745781248,1.2232138712573224,0.09277178063893818,0,73.74341891744382,85.3879269708932,96.76991684418796,107.72162237676474,118.20401508442531
12,7486.7628285110495,1.6084069140726984,0.08550217044117908,0,72.86578943764547,85.27495086414181,97.10379564407155,107.99838238250445,117.8858989115462
13,7391.919131524618,1.3030504463103272,0.08888161541605064,0,72.40387345626954,84.50004847062435,96.24991301544335,107.43285301289869,117.99864918337519
14,9043.049537588973,1.243539808205809,0.09112681639301506,0,73.36297685450266,85.20230446739113,96.75567289041592,107.84018421186276,118.41350239669235
15,8019.951744817756,1.4592358840803599,0.08752667865378214,0,73.1135917465728,85.30700937855711,97.02589186585037,107.97646102041827,118.09522973263088
16,5905.256864941876,1.396396989910177,0.08546743827475334,0,71.83387201380404,84.35165696528257,96.43310185166868,107.80191231782099,118.39690876865357
17,7247.662351899013,1.4148297055510657,0.08731315855526418,0,72.50117098312026,84.74697727053534,96.5498115509188,107.63263721461904,117.93463218990695
18,10043.930524278898,1.1753509576170555,0.09314070184661183,0,73.53397915074788,85.16677231686825,96.58597613056219,107.65303377183928,118.33523046828701
19,6564.995776589232,1.5589011531119887,0.08475508302619199,0,72.34159905362725,84.88065915016347,96.8653207857713,107.95388957390128,118.07478261009643
20,7239.805964713624,1.3728823360654723,0.08727099178103408,0,72.88123287689744,85.15695813618818,97.02165030641342,108.21654014292925,118.68402654510231
21,6040.862071608214,1.3452794339607428,0.08666621228277663,0,71.54781067239944,83.92339148117351,95.90925732035734,107.25669351469088,117.90971568501323
22,7746.146875149693,1.3272125581325283,0.08840182565761258,0,73.10956298769092,85.25659866110576,97.0343435415462,108.20913043478106,118.7282062653827
23,5567.402215197978,1.3480386709227443,0.08572321937860408,0,71.3599722310042,83.86863517682825,95.98186137376915,107.44626710686092,118.20480525812964
24,8608.519132165888,1.4118295557159604,0.08885071729772755,0,73.20478280161433,85.24239371386427,96.84550980941512,107.74405826277285,117.8787899966796
25,10256.825381552422,1.2926107477998934,0.09199476202121054,0,73.60034735259302,85.29690897356454,96.6656222317537,107.49994459356992,117.75284889117867
26,10601.039517505005,1.330033399083566,0.09157914112550865,0,73.97043858630335,85.69737026191976,97.0635270341264,107.84336251535791,117.98614574364183
27,5237.733470929165,1.7335602351414614,0.08063468904925229,0,71.88821913427817,84.98508914705968,97.4011930321428,108.71998391039389,118.85884909013788
28,10950.605377489404,1.018473791764107,0.0964932699453359,0,73.42984194482787,84.79119184777743,96.13041417939739,107.42846475170106,118.68049591097959
29,8221.928802572576,1.5492809246170116,0.0872844885809732,0,72.8918110608838,85.07520503753943,96.72391951765573,107.51083243914911,117.36736781688477
30,8007.842194100574,1.0616401936170645,0.09246208707472249,0,72.77817900536569,84.5904602144536,96.32201266133484,107.91458987194584,119.35384182252741
31,8727.971232518394,1.1188046606467872,0.0924792407394428,0,73.10046312275941,84.86054560705027,96.468801210395,107.82337732924216,118.8997635502286
32,7437.766574130625,1.3251266197078184,0.08785075748413478,0,73.12506270398899,85.34912001008173,97.20366047182365,108.45436565154861,119.04827714950666
33,9900.844366635662,1.3346217698879301,0.09067977221689474,0,73.91196980120544,85.75186632194058,97.22406171754385,108.098348480688,118.32299578253217
34,8410.719895014232,1.3771478606548473,0.08909743712405827,0,73.03096397331237,85.05436767149328,96.67068485287535,107.62534447170691,117.86184531461113
35,6732.013818797646,1.610827072276304,0.08415273647116496,0,72.75570660331638,85.36106170818438,97.37652380188858,108.44094495266239,118.47999522199171
36,7789.084528737948,1.4547513752603485,0.08734956855450206,0,72.9644720629684,85.18458633122377,96.9325697716944,107.91564309681033,118.07042171395447
37,5949.722007511028,1.6578363559548084,0.08325758769807194,0,71.70183859983857,84.41984137003527,96.51639458719428,107.61085130752612,117.62595869991391
38,6683.687107191407,1.2419314456372939,0.08832894078847983,0,72.2843069863362,84.49650680123968,96.41743912044619,107.85788204103363,118.77386714368843
39,8231.835008562053,1.322144574380975,0.08933509756433805,0,73.0699863761258,85.09393608821617,96.75624102608774,107.82844030664293,118.25890359832833
40,9560.911853528738,1.093485299769693,0.0937993176200317,0,73.29795037039678,84.9147154720718,96.41119243624273,107.70574844498009,118.77859868404765
41,10465.577921134573,1.2506580068318651,0.09310947350078908,0,73.3041838470612,84.88785032249322,96.18432789230336,107.01128710621529,117.32667110774281
42,6572.088253316541,1.378780367643609,0.08649417418716479,0,72.36771420047663,84.74885232078353,96.71146658628338,107.99117261161133,118.52916781720629
43,9313.704253529626,1.3415199212399957,0.09093299955368557,0,72.97582791460951,84.77809233289416,96.20850180028712,107.0340308299681,117.20240507274336
44,6424.311233868165,1.4151223677433626,0.08616703227064616,0,72.06620225032387,84.47298780620805,96.43184458415534,107.66115456137136,118.09900937300893
45,6899.86830632606,1.3326705237232808,0.08739016611515071,0,72.58546468048715,84.86824580010796,96.77379757498063,108.06241867549306,118.6800207204531
46,8405.564676885373,1.4410247021081772,0.08739505379794162,0,73.90892902973637,86.1308740261228,97.88999417465918,108.89954018317133,119.0971959851108
47,13350.599440486201,1.574601948510611,0.0913116010939865,0,74.79522020497355,86.43512323803333,97.54620429041378,107.80992294948169,117.16033202633882
48,8009.060565791886,1.4443210591953342,0.08831813316715655,0,72.56342718187287,84.65531836512811,96.28728616187865,107.1740129062565,117.2535322828169
49,7874.333071301972,1.3878616709131746,0.08825194313379332,0,72.89402194245534,85.02570062740634,96.7386290257145,107.7707211199149,118.06397438094785
50,7362.751052146023,1.1702885587027976,0.09040458894396004,0,72.37867521527167,84.3646757429452,96.13794909492724,107.5577994107626,118.59083636936401
51,9564.405122512819,1.2017409155165282,0.09231447419822914,0,73.41169848337876,85.12857995972614,96.60316015036946,107.67916533158375,118.31997390867616
52,12082.091390715897,1.0933892387845774,0.09634566214775647,0,73.78864050403229,85.09994920448695,96.29327365671132,107.28986788036723,118.0707057332017
53,6371.224615490519,1.489839007916442,0.08555633640482056,0,71.8616468246391,84.31657605052906,96.26707905766618,107.3992285111946,117.64569715977234
54,10753.433887984249,1.1346979200476817,0.09501116563703209,0,73.19126909457444,84.62668087251184,95.89550842444824,106.88837306955269,117.57914944251382
55,9401.866212180685,1.4216731032962957,0.08946861333727175,0,73.60265398417569,85.5527589509322,97.06363924491959,107.86346344354556,117.89283710326467
56,8720.58845362694,1.1505721679543859,0.09226261434965384,0,72.9455364417987,84.70719634881799,96.28063977171985,107.54167353838176,118.46070696308297
57,6884.815325155438,1.687222598021557,0.08438896323147242,0,72.25186062897134,84.78994695849492,96.6974301284758,107.59146245787396,117.39525842059864
