,beta,s,rate,lambda,q=0.1,q=0.25,q=0.5,q=0.75,q=0.9
0,433.59754124433016,3.448598269618915,0.04243288474664156,0,62.94183278652286,86.16934352831187,107.93803582607026,126.62705921694165,141.94078972161677
1,420.73849652143474,2.846308870792291,0.04463851319396452,0,63.29304301528564,85.6469382851396,106.68568935315132,124.99952058950969,140.31682369180123
2,642.5741042043809,6.464446738517471,0.039644649378957834,0,61.7345672119793,85.99457804237451,108.47362980060346,127.16531841878007,141.76451527956223
3,406.62201865860646,4.269602021651384,0.0400080567069289,0,60.2940124325901,84.45843939607254,107.12783499881117,126.37758902591708,141.86063512701537
4,633.2743433754877,4.621480733469677,0.042668925229576896,0,64.3905874289674,87.41405659826606,108.72821261088207,126.67431619215472,140.99494550135825
5,296.9510231105455,2.4981770060012125,0.04284733747738144,0,61.24232081570966,84.42661105754233,106.5154920367492,126.01550410119907,142.60545883951337
6,331.6276778838386,2.858628310085435,0.04219590015385819,0,61.59466154986486,84.99865948361997,107.16144404714979,126.49050380158599,142.66240516303608
7,196.83795729134636,1.506791536633609,0.044016720821063865,0,61.90807139955103,85.13450886559909,107.98975416536975,129.43789222081085,149.20193820783692
8,322.0180803362545,2.2755640328624045,0.044128408069966193,0,63.195667028933144,85.95686824998177,107.65661904438305,126.96423581912018,143.59062003883295
9,694.2578589417633,5.69400330051715,0.04169249958428627,0,63.239770142325106,86.5938606468527,108.16012778847356,126.14924030887728,140.2973353829132
10,446.8925401302189,2.3554879367206127,0.046332439815905076,0,66.16117010868918,88.02553158737453,108.6995682214555,126.98776532325677,142.64790610838213
11,419.5693861329039,3.6229660975969504,0.04211554697061446,0,61.58814840243832,84.87206591030242,106.70283559742572,125.39510733463342,140.64162010540397
12,339.4683725256291,2.455676097609048,0.04365020346547179,0,63.348506505441186,86.26880300383475,108.03860113611397,127.26161661334642,143.64429800833196
13,444.32852325571554,3.809541627283465,0.04187053676136614,0,62.09008871917205,85.48826124691952,107.3812724691304,126.06157419290442,141.22541456575925
14,592.2488996214641,4.352598578498408,0.04278441893196748,0,64.07837887979552,87.06195071156345,108.38187151433938,126.3953632100313,140.83972005294078
15,299.901512038932,2.251128475755679,0.04374820841483998,0,62.457932555775876,85.37188151408176,107.26421510932504,126.77614927596365,143.6075663043587
16,648.0787726451405,6.5679400942609885,0.03975528233065404,0,61.390917803865534,85.56786777711389,107.96800146281578,126.58396864227473,141.11126366215987
17,415.01878411263044,3.254970156299334,0.043102782072958576,0,62.28564291054339,85.20330217527398,106.72381826138191,125.2772878611993,140.57051518635166
18,480.9086340496544,3.6355991841658306,0.043397403978476426,0,62.61642301411573,85.34539221304512,106.57511984905197,124.72436401587444,139.5156174206104
19,553.6671791794186,4.028768694573654,0.04303901331565735,0,63.9369057249685,86.8334933712131,108.12102930608734,126.19023290051227,140.7749936708648
20,563.7680138470938,6.4580392692079736,0.0391950177778883,0,59.43431974418015,83.78547222382598,106.4544365536869,125.33690320723342,140.09550029065264
21,618.4782196475011,4.974586920514691,0.042052093961494445,0,63.15925606716525,86.38977248981016,107.9052241457632,125.96622945539636,140.30314667731525
22,383.7249967450095,3.0406215724662102,0.0428671655645789,0,62.4296224080065,85.50989997269633,107.25280221371918,126.10137206599465,141.754500467609
23,529.6887517222056,4.933908273826709,0.04087832394035908,0,61.654648217893495,85.38788424467859,107.46892270764913,126.04158084514064,140.8022852273478
24,625.9489581503889,3.966690243015625,0.04395275532276323,0,65.56895738745257,88.11587223218282,109.02158204856093,126.76357851250903,141.09782434892452
25,396.26281730059776,3.067113899049044,0.04271340030550056,0,63.16328823886257,86.34397875942324,108.1593734673091,127.05315906879902,142.7272801189683
