,rate,beta,s,lambda,q=0.1,q=0.25,q=0.5,q=0.75,q=0.9
0,0.16014827250789132,5006278.207641535,0.30925712594273563,0.0023504910179592323,44.800000000000004,88.7,103.80000000000001,118.60000000000001,136.4
1,0.13001534300747186,494377.45393146796,0.4329027803679961,0.001814199731725393,57.300000000000004,92.2,106.80000000000001,121.10000000000001,137.3
2,0.12814129207999067,527282.6586402766,0.5146483082065031,0.001765308037790757,58.7,92.7,106.9,119.80000000000001,134.1
3,0.1420476266543524,1487228.5127089513,0.4085362906654571,0.0017239174476550317,60.300000000000004,93.0,106.5,120.0,135.70000000000002
4,0.14545572071231216,2918035.411906347,0.41652248861498953,0.0022188718125200984,47.5,92.0,107.10000000000001,120.4,135.4
5,0.14008329048684948,1811965.3138274725,0.4875325629422766,0.001995005040993165,52.6,92.60000000000001,106.60000000000001,119.0,132.6
6,0.14960723861096914,2976806.672543332,0.3317024326479699,0.0019841094974028042,53.0,93.0,107.60000000000001,122.5,140.5
7,0.1353772525772993,1101402.275279814,0.47688954026774005,0.0018300346728597735,57.1,93.4,107.30000000000001,120.2,134.6
8,0.14683526879881828,3120196.8272537384,0.45794562494945795,0.0014563461293130027,69.60000000000001,95.4,107.30000000000001,119.4,133.20000000000002
9,0.1522870969275964,5120006.25046106,0.3846156131838737,0.0020600697604556194,51.1,93.2,107.30000000000001,120.60000000000001,136.0
10,0.13335797166300886,1168803.4983885826,0.534875983080366,0.0020917674631203017,50.2,92.5,107.4,119.80000000000001,133.0
11,0.14023244281374514,1347162.7606524485,0.419633066992664,0.0018161830050759467,57.5,92.80000000000001,106.60000000000001,120.10000000000001,135.6
12,0.13595829470236612,893956.4740972932,0.430675471043462,0.0020352421062738613,51.6,91.2,106.0,119.80000000000001,135.4
13,0.12296290192231675,437271.85928708484,0.6007727842443297,0.0018049485891686182,57.5,93.4,107.80000000000001,120.30000000000001,133.3
14,0.1753051433679005,21531843.54259807,0.2930950323639231,0.002238121234360052,47.1,90.2,104.0,118.10000000000001,135.3
15,0.09375069586670594,21935.443103937025,0.9027574051077089,0.0018916446022050205,52.7,86.30000000000001,103.4,117.0,129.8
16,0.14625295593160698,2925644.8182003484,0.46423957212895894,0.001983526174047409,53.0,92.4,106.0,118.2,131.8
17,0.14497040031938152,3020495.842592894,0.5050700136328006,0.0016956534647440567,61.5,94.4,106.9,118.5,131.3
18,0.12340583878619996,252209.58641001044,0.4994980529852297,0.002151685942733245,48.6,88.4,104.4,118.30000000000001,133.4
19,0.12011328205262894,214618.71539379435,0.4782932705911642,0.0017983049685696812,57.400000000000006,92.0,107.4,121.80000000000001,137.9
20,0.12224345038445839,270846.21953349974,0.5169416029624668,0.0016471914450583308,61.800000000000004,92.5,106.80000000000001,120.30000000000001,135.1
21,0.1408989006662531,1554231.3674746098,0.4480013743716073,0.0016384258200244058,63.1,93.80000000000001,106.80000000000001,119.60000000000001,134.20000000000002
22,0.11525432602447422,124534.1645750046,0.5755606778044229,0.0016737764686767138,60.2,90.4,105.10000000000001,118.60000000000001,133.0
23,0.11233316678794646,88829.26603794072,0.591528568466617,0.0016215196525469016,61.1,89.9,104.60000000000001,118.2,132.6
24,0.13257158691372264,875903.2035963155,0.4757606221266718,0.002328452240280287,45.2,90.2,106.60000000000001,120.0,134.70000000000002
