,beta,s,rate,lambda,q=0.1,q=0.25,q=0.5,q=0.75,q=0.9
0,81.92420604314755,2.693228994336269,0.03944674571513056,0,36.79001955224149,58.96169623317837,81.64747886196155,102.11335479196376,119.5492329050978
1,60.569632298959114,1.9839806591259925,0.04034313529114589,0,36.175558467193156,58.16947392031795,81.07112712720563,102.40033902822336,121.35958431785373
2,77.12773408084928,2.63232343925852,0.039503366704422706,0,36.02317947485754,58.05182315776357,80.69617368104339,101.19673075938664,118.72169827653356
3,57.64196515950646,1.7704392922554237,0.04203977275701793,0,35.958917164561846,57.4041315471681,79.78650409961827,100.88263347883685,119.96559300238846
4,73.7757400446924,2.8863095740383162,0.037614766085489214,0,35.08842004584808,57.61100363353086,80.97203769067784,102.06563904870241,119.93658287554716
5,62.770853992425536,2.001219160045795,0.041155766216131415,0,35.96296683891376,57.60185983137063,80.06563360651921,100.94490188707712,119.4723293572645
6,72.99813902581562,2.174719388135643,0.04111958641306646,0,37.237481787782755,59.0219055361307,81.38357602638588,101.92269327011306,119.90625802675562
7,73.9084005722762,2.4437687524831597,0.04016164618835666,0,36.06351398648049,57.90732151517793,80.38439682847985,100.85487386071962,118.5149904897
8,76.1417892978141,2.61182742999265,0.03924212350589002,0,36.168451140159746,58.33264108374635,81.13639447565184,101.80034634536338,119.48375690009907
9,60.88072911632031,2.047916459210055,0.04051210862008208,0,35.50657194277283,57.282374745709625,79.96501983710242,101.0325706714968,119.67548293702175
10,83.85593672040957,2.561090220628089,0.040063913839715165,0,37.66194640263341,59.78079186151722,82.32290060946907,102.70071979507337,120.15395116745539
11,81.84178349394558,2.303825150966168,0.04193351751217215,0,37.554629331716,59.02898661115582,80.89287880901414,100.81333740119517,118.10010852081622
12,81.475071602931,2.606039980804478,0.04020692934323008,0,36.63077482398843,58.50382989043894,80.8660934241403,101.08123913484968,118.3677725508253
13,66.65184867008622,1.9894659833401493,0.041725507989553386,0,36.70343829050567,58.26060469132656,80.5196551765645,101.17536817837659,119.50486620107473
14,71.11474195076006,2.289922387048282,0.040373951752369255,0,36.40524372491261,58.28603072734662,80.83017771244089,101.47856166318037,119.44417028318881
15,59.528998146385305,1.929820533597373,0.041055784413623925,0,35.75542871595073,57.43377749911689,80.02811877985656,101.13346277471219,119.9724719158027
16,67.65015295570694,2.4655092325316876,0.03919351111277951,0,35.072850256168906,57.09585298507137,79.95777262116425,100.83964456260317,118.86022975043345
17,62.657678453179415,2.0849167547390897,0.04059333434630585,0,35.631228937619525,57.380856989742796,79.98711975738262,100.93191407914915,119.41331167764012
18,68.08410320279884,1.8743008080363366,0.043035815165757677,0,37.10225910929295,58.30419693089952,80.1400451087561,100.49703921405883,118.71425336214237
19,65.2735212229499,2.1360557323326903,0.04083847198060939,0,35.71855782072113,57.367734364609895,79.80055564339567,100.51494125834981,118.72300381451068
20,63.65427222051875,1.8619684862896744,0.04201177542637598,0,36.86560224614654,58.41324913333364,80.72638641735999,101.58662887053545,120.28815879487999
21,70.9542892732709,2.4154061195512213,0.03960119968930186,0,36.01822137481223,58.08040587342851,80.85856911197884,101.6503516513164,119.62340570923593
22,73.51183755011253,2.7449072082796055,0.03814435540084103,0,35.521397694617576,57.95782341074494,81.17503654720551,102.18948089556844,120.08622723867215
23,70.1025659945501,2.2094017833346786,0.04083052552181154,0,36.41990060235147,58.16232202593018,80.56873846883457,101.15372091498796,119.14989393132026
24,71.16764728701988,2.0885910145639452,0.04183928840469915,0,36.89756676567457,58.39487841695959,80.48981019051627,100.86574960905064,118.80963095798025
25,79.96499706224904,2.90890965955622,0.03864059036433852,0,35.54729108823918,57.74662606439572,80.59487427347744,101.14882367037501,118.52576671857666
26,69.81144700191834,2.2621763349387507,0.040308643736189864,0,36.349271467668224,58.25658621419709,80.85722297903493,101.58884593502295,119.65942093829554
27,65.34133646349623,2.1295519492952666,0.04043057948291719,0,36.157987244816475,58.042616991424424,80.71529385945053,101.65515365765607,120.06860918565849
28,66.07844495029653,2.275315835732892,0.039649906998913895,0,35.7808189977911,57.83432406117668,80.7066060468814,101.72256685581777,120.04232417641988
29,68.64953896903154,2.2070593586700618,0.04019370893603431,0,36.61539323353678,58.637149911073784,81.37334129160588,102.27868804507386,120.56279321544766
