,beta,s,rate,lambda,q=0.1,q=0.25,q=0.5,q=0.75,q=0.9
0,298.67155189403843,0.8099425006685107,0.05707123629211578,0,65.6956321299167,85.06742299507026,105.20756561207729,126.37754595732214,148.62878814202247
1,374.87872696219273,0.8722363409328614,0.057794721488005615,0,67.38501784816165,86.40306783876748,105.93519244611004,126.10866157049573,146.944653991319
2,341.1044968496232,1.1329080792621733,0.053416548895494215,0,66.15048402907318,86.13890961088214,106.0686343925186,125.59244782487072,144.61171045003505
3,291.5234190227684,0.9768650294582817,0.054231546599216154,0,65.1327071746839,85.06955356767094,105.30773782320064,125.72694611264704,146.28229340967323
4,350.6470108933283,0.926827008705448,0.05579514131017621,0,67.50033627767034,87.04848585919844,106.97971332620614,127.29848429044489,147.99413749987286
5,239.2615652147556,1.0817509494127304,0.051533029626840844,0,62.82857358339454,83.49243733485578,104.29308490178217,124.88100614289398,145.1494011437499
6,264.88157871333647,1.1041144056685634,0.05197650225662253,0,63.778349266643346,84.26977594962074,104.82236598980602,125.07586737633034,144.9232262587491
7,274.9544669754284,0.8014145362355845,0.057601550468276905,0,63.88066752628602,83.07618282136958,103.07953450493656,124.16354414694206,146.38136916343092
8,294.96787762989106,1.3018933263034858,0.04994084653819805,0,65.13401756009318,86.16761480631608,106.91318953950982,126.76364908578299,145.55614766165206
9,349.4013276990692,0.6980661647270827,0.06106631547132985,0,66.47077210633564,84.96471953088576,104.60854604561978,126.00966363551579,149.300206695262
10,293.0049108081371,1.1894766121822384,0.05268499611319208,0,63.340814184419,83.44951148182399,103.44395874287214,122.87287984876853,141.6098695100256
11,277.927943642479,1.1541305867526401,0.05196383745674999,0,63.824964699648675,84.25021640624249,104.63309019234102,124.55170708352313,143.88515149848476
12,251.35808341152728,1.4435374738178008,0.048008072661707576,0,62.434065534893776,84.00796655910764,105.17768104149968,125.12873337026768,143.6472776101171
13,267.79610607736544,1.4314879223437722,0.047958977548184484,0,63.927632949388276,85.58179327125404,106.81697798392,126.84631415564783,145.46419404286328
14,388.3078791516572,1.3896129979723248,0.051002332977422,0,67.69742539532815,88.29605368689596,108.42607497922234,127.46173822780705,145.24440878970637
15,208.69910400091578,1.3507947572507784,0.04782483721462481,0,60.355127701123855,82.02146480296297,103.46769297660747,123.91372713363708,143.1447157751666
16,363.9229516428378,0.80464384702447,0.05930139067374463,0,66.60157391450967,85.3075353813513,104.7402217047689,125.18623543937568,146.70572147108774
17,343.2510885839689,1.131308541667227,0.05315064534652232,0,66.62304820691584,86.71649889693282,106.75232314362546,126.38469501206579,145.51533231011538
18,461.95153104972115,0.7317582951918227,0.06440371826115578,0,66.51998077440814,83.9912830757558,102.37530051088734,122.15639676440024,143.4429064626666
19,206.02903861090593,0.8842500821194208,0.05267232854056996,0,62.622482124665545,83.24587211310829,104.53314042430253,126.503202784422,149.13990195651027
20,378.8777489534521,0.9587837069469138,0.057436086085625615,0,66.27980451972684,85.21979223197559,104.43662964564258,123.88263577953212,143.53522824964858
21,329.54477462208973,0.6469981224320807,0.06218288749864005,0,65.64984047438487,83.99697455284938,103.74604129805275,125.69299136427415,150.00576493938914
22,285.97373710860984,1.097049860127945,0.05267613066264903,0,64.45829978426234,84.724353391867,105.04219366278652,125.0810459784357,144.74284121183817
23,239.33808446639406,1.0292599825292594,0.05146032434255021,0,63.90009352508955,84.70634686326046,105.7593343617175,126.79782969329,147.73707578333853
