,beta,s,rate,lambda,q=0.1,q=0.25,q=0.5,q=0.75,q=0.9
0,3624.203220057862,0.6115258564546923,0.07715278557345578,0,84.58111980987073,99.62269596127555,115.88060539282318,134.18782523350495,154.72253488615289
1,2341.165795685528,0.8446731801527994,0.06976134177938463,0,82.32451097305697,98.29918544953644,114.66580133536715,131.6541951965409,149.31935894822846
2,4636.213018166034,0.5281578336926972,0.08213171570638061,0,84.4012979951656,98.85448071442468,114.9438446494625,133.8244004554239,155.7065259111466
3,4388.152391016642,0.7965912041141926,0.07563618830313097,0,85.04105196859909,99.88209261089715,115.21139063687848,131.33994422608882,148.34270646527835
4,2810.5496499880514,0.6769141853493791,0.07369625903149146,0,83.61242014186428,99.13838462176314,115.61423416643402,133.6708188088463,153.4521645311402
5,2072.116966629192,0.9004862975613759,0.06801144957949025,0,81.65877871130475,97.93225281485321,114.4585324145068,131.3680542825238,148.69126857486015
6,5112.650665240954,0.6608934091474464,0.07952732343163202,0,85.31871598239995,99.75972746154117,115.14344619371884,132.107351852426,150.7955323392388
7,1847.8326645889658,0.64797906147502,0.07106290308149589,0,81.48779504262295,97.67286831803136,114.98995160530411,134.19101123889538,155.44297680234808
8,3085.471422923345,0.6993626211369242,0.0752206846948859,0,82.68923990099276,97.83875205133083,113.82347579706789,131.19413440648108,150.07846425810996
9,3507.569539057136,0.5803522256291911,0.07847731102294632,0,83.46372017312694,98.36489387312291,114.63610976014908,133.2255935531404,154.32674896257237
10,3728.3710032482663,0.5408549209719216,0.08014196656900757,0,83.45430833251977,98.20729046948743,114.54961590651644,133.59680188785708,155.55863953071648
11,4067.6662589869297,0.7038168814972867,0.07733188622408282,0,83.91103518466491,98.639437312879,114.15998219775872,130.99773206096552,149.27499914787677
12,3428.7391767496842,0.5011674851827016,0.08086460485412268,0,82.71353373036632,97.5203339197158,114.1951984319435,134.0651670416221,157.3523286043592
13,2612.2197602779065,0.7749783818528011,0.07247176916566325,0,82.01649032682774,97.54376622800807,113.65728173557197,130.7259123027282,148.83772553993884
14,1613.7248172048742,0.7652410918929488,0.06742788840439941,0,81.23223031025337,97.92939551622447,115.30275971350032,133.76654229919504,153.418682535345
15,3030.1440520717197,0.6842731142477637,0.07470788769447587,0,83.32924228539746,98.62491968867869,114.82479348510458,132.52869339708337,151.87436522302394
16,4527.578154928656,0.5372700999950177,0.08141522056397107,0,84.62179322706375,99.16146793779295,115.28858654303816,134.12036146942225,155.8651854646131
17,3365.4720193229155,0.7124544788574233,0.07407441948715097,0,84.87020324292169,100.22002241188818,116.36423298283022,133.8249395237309,152.72421806487588
18,4148.632310259813,0.5273397200065227,0.08092432345412498,0,84.30996870766211,98.9815403639616,115.32021037966793,134.5022034557967,156.74120662994162
19,3940.955830498188,0.6781707821109498,0.07764285075775558,0,83.68267368718374,98.42121394938452,114.05249289364352,131.17382368913354,149.92197314819546
20,3911.0823010765403,0.6063737153484151,0.07821973343817881,0,84.51757935295893,99.37295546280167,115.45488548171791,133.60574391420465,154.00451749835398
21,3422.9573110984084,0.6092036689168838,0.07695952539748335,0,84.10604843808083,99.19285418798268,115.51206896544751,133.907685390373,154.5596309520388
22,1785.0944903525392,0.9439755763770363,0.06616613755889553,0,80.94129783835295,97.58463083170021,114.38469418502346,131.40058276584313,148.64483223255843
23,3545.6966114231905,0.6641802724001801,0.07581910103582151,0,84.60042309767054,99.73326547236853,115.84302399479346,133.58548848411834,153.10907299345337
24,3451.626319321332,0.6660285756974873,0.07609665934702359,0,83.89965821165369,98.97136492213808,115.0084070399375,132.65797499704487,152.06674328347975
25,4468.314482285278,0.6280782975331151,0.07856776540724432,0,85.35003831535835,100.06758792320478,115.8935466369701,133.5846956224673,153.30641951812999
26,2822.8257778939856,0.7245160747406315,0.07270196019449186,0,83.81108712374092,99.41501991252733,115.78305320606954,133.41167561436066,152.4175177184821
27,3923.8794390100943,0.6535243523051488,0.0776988378050044,0,84.08095111503911,98.88094517961162,114.68110937215037,132.15682889791967,151.4595865320538
28,2929.4144356980187,0.970597166566072,0.0688112445586615,0,84.5759157041109,100.55547690595691,116.61537608258875,132.78191945645764,149.06036698020304
29,3147.284975972785,0.536997126646262,0.07776004734920104,0,83.93591027394478,99.15630015398315,116.0433980081251,135.76661959798471,158.54364998876832
30,2414.085763729182,0.8176281002642953,0.06976829848142999,0,83.24964464479272,99.27981604911153,115.78132186278728,133.03951214191173,151.12278733479496
31,3172.7516531170386,0.5968345993538041,0.07700935305153718,0,83.35737886289351,98.47826895002531,114.89990771243146,133.5160930298748,154.51396335316173
32,5912.339444778513,0.4855643175218854,0.08615890434232792,0,84.35604801052298,98.3342163060467,114.18489784188642,133.24852144319328,155.73689406739726
33,3943.6544987944844,0.664903243066849,0.07777141812649946,0,83.82721261925718,98.57950015317135,114.2800262754698,131.5664529910213,150.58325519165055
34,2968.4499680259933,0.6841817899619532,0.07415240914443363,0,83.6785526868847,99.08869811911657,115.41046075448993,133.24828059726383,152.74093433995915
35,2304.829837715949,0.742822119439848,0.07197329789736089,0,81.47874138874153,97.18828486352876,113.60342369697035,131.17404684192124,150.0064190108142
36,1465.397490454968,0.8513756928206685,0.06538396452492433,0,80.57170733318246,97.58179392318019,115.00305151759177,133.05807320612652,151.79920074756538
37,2022.4426620645092,0.8041712850445729,0.06782163679183077,0,83.29770551480311,99.8125315995628,116.85930132842044,134.75905328075837,153.58843744576492
38,2504.6193012835915,0.8057768713690638,0.0704002572244063,0,83.24426593940034,99.15715081062764,115.5731010129658,132.80076071143333,150.9141149091878
39,2152.808227838788,0.7359246622175319,0.07036604500899074,0,82.51479156273115,98.59929682866604,115.43309114412443,133.49419766617666,152.89514548802208
40,3135.7671180363327,0.6257861656136933,0.07597115021187373,0,83.66477674933863,98.88845097754647,115.27333838161532,133.60866969061695,154.06619356232505
41,2867.524097600069,0.7129714045290949,0.07347041050200112,0,83.38236185743989,98.85399375885619,115.12649807146917,132.7234728903737,151.76723469199433
42,4574.406193375139,0.5346549804816572,0.0825380670881833,0,83.66019099008979,98.01347504531644,113.95021099043215,132.58580577813544,154.1269427402689
43,3918.1827786921463,0.601754822174938,0.07797068390457111,0,84.91749799786857,99.83683507131971,116.01177033491805,134.30603655943722,154.9019614772071
44,2642.7678536175067,0.6046492850083834,0.0747453495551404,0,83.25196758727094,98.79833820930314,115.64200302840914,134.66907601396727,156.06702766203983
45,3199.1589380347045,0.5530656661726847,0.07968323054542668,0,81.70860818681327,96.49217470485863,112.7939371252077,131.67349095885578,153.33567894336525
46,4018.158395633466,0.5624899792375533,0.08038084715717754,0,83.60098364092069,98.22030729875361,114.28322135283989,132.79641350390366,153.95856970184198
47,2319.725261801017,0.6936416940880477,0.07224567687788779,0,82.27716508420004,98.06082243911501,114.74253297397131,132.91049891334,152.7003614993587
48,4095.336811155008,0.703136101422845,0.0773423799363165,0,84.00062594343157,98.72890492905395,114.25180652304863,131.09626016830563,149.38496818370524
49,4473.588239257969,0.6122645424869617,0.08064347665284007,0,83.51121282388921,97.90159631668165,113.45029019960269,130.95247908270272,150.57856467306195
50,3905.3727933031787,0.6825198733039382,0.07725349102017834,0,83.89802487319727,98.69848813385866,114.37801406242116,131.5236705048757,150.2703015913597
51,2648.8216177746876,0.6588530663224027,0.07497426730141424,0,81.78746249463181,97.10220405220086,113.43277595946876,131.45800382930665,151.33054393992973
52,4365.839881138817,0.6457442261577994,0.0791163009254536,0,84.08547297852901,98.64509224400916,114.22151378898015,131.5044563437372,150.6475303400004
53,3377.1581991160015,0.7008428363390135,0.07522644797761197,0,83.85117845990959,98.99704727799254,114.97104191478901,132.3202369309397,151.1717112095498
54,4926.201557212689,0.6680559977913568,0.07911403543273016,0,85.14821953864714,99.64366045255613,115.05599610478014,132.00336542166445,150.62631858088025
55,2887.75440741504,0.6169062042317255,0.07637840493886607,0,82.3449038061081,97.51664627028654,113.89055552991508,132.2852445011361,152.87685346506544
56,3988.041256685186,0.6107551738218034,0.07881070833154467,0,84.03137383246381,98.76034509425482,114.68331892956353,132.61926182672335,152.74324470806621
57,3772.81637093672,0.6367523497487658,0.07698404334609787,0,84.71793731606657,99.70773593842289,115.78700426432592,133.6955042328645,153.59636449258164
58,2225.7668183149995,0.7140018763362564,0.07156404745947229,0,82.05055086903134,97.92549508811895,114.62246735756132,132.6733522906361,152.20218299290784
59,2873.9706140639814,0.6415240891507861,0.07486103852076406,0,83.38355520066489,98.77843702717122,115.27273425888775,133.60783540534615,153.94782028367743
60,5887.522522126258,0.5214168675868543,0.08424575278517417,0,85.28525460507433,99.40732204035857,115.17017851492592,133.7360876091109,155.31290404961277
61,4163.360713766308,0.6272459119084521,0.07827092635545241,0,84.79012297863173,99.56543543139874,115.45802733360112,133.23024659082884,153.0484887914837
62,2548.3793476959804,0.7164246968627661,0.07268255788529998,0,82.59525858803319,98.22267442917271,114.64759200611658,132.38828196030252,151.56590966125728
63,1487.150412222114,0.6389263190571162,0.0699563525656852,0,79.9004441034409,96.36619970142274,114.03412093317856,133.6998584458391,155.53804863428053
64,5076.733121693553,0.5154595094045942,0.08337515002907811,0,84.55230849315818,98.84819361260429,114.8456738819065,133.75131205285066,155.77700667357723
65,5723.067105727434,0.5447456956011234,0.08340473593262335,0,85.2279168367163,99.39116096065855,115.05385678428878,133.27043652093192,154.24132116790366
